Provinsi,Panlok,PTN,Prodi,Jumlah
Sumatera Barat,17,91,911063,1
Sumatera Barat,17,92,921026,1
Sumatera Barat,17,92,921042,4
Sumatera Barat,17,92,921064,16
Sumatera Barat,17,92,922022,2
Sumatera Barat,17,93,932015,1
Sumatera Barat,17,93,932045,1
Sumatera Barat,17,94,941125,1
Sumatera Barat,17,94,942046,1
Sumatera Barat,17,95,951091,1
Sumatera Barat,17,95,951223,1
Sumatera Barat,17,95,952011,1
Riau,19,11,111011,2
Riau,19,11,111041,1
Riau,19,11,111071,1
Riau,19,11,111166,2
Riau,19,11,111196,1
Riau,19,11,111211,1
Riau,19,11,111306,1
Riau,19,11,112043,1
Riau,19,11,112081,1
Riau,19,12,121026,1
Riau,19,12,121034,3
Riau,19,12,121056,1
Riau,19,12,121064,1
Riau,19,12,121072,1
Riau,19,12,121115,2
Riau,19,14,141036,3
Riau,19,14,141052,1
Riau,19,14,141066,2
Riau,19,14,141111,1
Riau,19,14,141125,1
Riau,19,14,142024,2
Riau,19,14,142084,1
Riau,19,14,142105,1
Riau,19,14,142113,1
Riau,19,14,142135,1
Riau,19,14,142165,1
Riau,19,14,142195,1
Riau,19,14,142202,4
Riau,19,14,142284,1
Riau,19,15,151015,3
Riau,19,15,151023,1
Riau,19,15,151031,4
Riau,19,15,151045,1
Riau,19,15,151053,2
Riau,19,15,151061,4
Riau,19,15,151075,2
Riau,19,15,151083,1
Riau,19,15,151091,3
Riau,19,15,151104,3
Riau,19,15,151126,8
Riau,19,15,151134,1
Riau,19,15,151142,1
Riau,19,15,151156,1
Riau,19,15,151164,1
Riau,19,15,151186,1
Riau,19,15,151194,3
Riau,19,15,151201,2
Riau,19,15,151215,4
Riau,19,15,151231,1
Riau,19,15,152011,8
Riau,19,15,152041,1
Riau,19,15,152055,1
Riau,19,15,152071,2
Riau,19,15,152106,2
Riau,19,15,152114,1
Riau,19,15,152166,3
Riau,19,15,152196,2
Riau,19,15,152203,1
Riau,19,15,152225,1
Riau,19,15,152233,3
Riau,19,16,161016,1
Riau,19,16,161024,3
Riau,19,16,161054,1
Riau,19,16,161105,1
Riau,19,16,161113,1
Riau,19,16,161143,3
Riau,19,16,161151,1
Riau,19,16,162026,1
Riau,19,16,162042,1
Riau,19,16,162064,1
Riau,19,16,162072,1
Riau,19,16,162101,1
Riau,19,17,171011,2
Riau,19,17,171025,3
Riau,19,17,171033,5
Riau,19,17,171041,2
Riau,19,17,171055,2
Riau,19,17,171063,1
Riau,19,17,171071,2
Riau,19,17,171085,1
Riau,19,17,171093,1
Riau,19,17,171106,1
Riau,19,17,171114,2
Riau,19,17,171122,5
Riau,19,17,171136,6
Riau,19,17,171144,1
Riau,19,17,171152,2
Riau,19,17,171174,1
Riau,19,17,171182,1
Riau,19,17,171196,1
Riau,19,17,172013,1
Riau,19,17,172021,3
Riau,19,17,172035,1
Riau,19,17,172043,2
Riau,19,17,172051,1
Riau,19,17,172065,3
Riau,19,17,172073,3
Riau,19,17,172095,5
Riau,19,17,172102,1
Riau,19,17,172116,1
Riau,19,17,172124,1
Riau,19,17,172146,1
Riau,19,17,172154,5
Riau,19,17,172162,3
Riau,19,17,172176,4
Riau,19,17,172184,2
Riau,19,17,172192,1
Riau,19,17,172235,2
Riau,19,17,172251,2
Riau,19,17,172265,5
Riau,19,17,172273,7
Riau,19,17,172281,7
Riau,19,17,172295,7
Riau,19,17,172302,1
Riau,19,17,172316,2
Riau,19,17,172332,2
Riau,19,18,181012,1
Riau,19,18,181026,2
Riau,19,18,181034,1
Riau,19,18,181042,3
Riau,19,18,181056,6
Riau,19,18,181064,4
Riau,19,18,181072,1
Riau,19,18,181094,1
Riau,19,18,181101,1
Riau,19,18,181123,6
Riau,19,18,181131,4
Riau,19,18,181145,6
Riau,19,18,181153,1
Riau,19,18,181161,3
Riau,19,18,181175,3
Riau,19,18,181183,4
Riau,19,18,181191,2
Riau,19,18,181204,2
Riau,19,18,181226,5
Riau,19,18,181234,2
Riau,19,18,181242,2
Riau,19,18,181256,1
Riau,19,18,181264,1
Riau,19,18,181272,1
Riau,19,18,181286,2
Riau,19,18,182014,2
Riau,19,18,182022,3
Riau,19,18,182036,2
Riau,19,18,182066,2
Riau,19,18,182074,2
Riau,19,18,182082,2
Riau,19,18,182103,1
Riau,19,18,182111,3
Riau,19,18,182125,1
Riau,19,18,182141,1
Riau,19,18,182163,2
Riau,19,18,182171,1
Riau,19,19,191013,29
Riau,19,19,191021,27
Riau,19,19,191035,23
Riau,19,19,191043,30
Riau,19,19,191051,3
Riau,19,19,191065,5
Riau,19,19,191073,9
Riau,19,19,191081,11
Riau,19,19,191095,7
Riau,19,19,191102,11
Riau,19,19,191116,38
Riau,19,19,191124,43
Riau,19,19,191132,12
Riau,19,19,191146,17
Riau,19,19,191154,24
Riau,19,19,191162,26
Riau,19,19,191176,22
Riau,19,19,191184,8
Riau,19,19,191192,24
Riau,19,19,191205,73
Riau,19,19,191213,20
Riau,19,19,191221,20
Riau,19,19,191235,20
Riau,19,19,191243,22
Riau,19,19,191251,11
Riau,19,19,191265,5
Riau,19,19,191273,20
Riau,19,19,191281,13
Riau,19,19,191295,19
Riau,19,19,191302,11
Riau,19,19,192015,29
Riau,19,19,192023,45
Riau,19,19,192031,54
Riau,19,19,192045,15
Riau,19,19,192053,22
Riau,19,19,192061,9
Riau,19,19,192075,5
Riau,19,19,192083,6
Riau,19,19,192091,75
Riau,19,19,192104,61
Riau,19,19,192112,96
Riau,19,19,192126,20
Riau,19,19,192134,23
Riau,19,19,192142,25
Riau,19,19,192156,32
Riau,19,19,192164,43
Riau,19,19,192172,25
Riau,19,19,192186,28
Riau,19,19,192194,13
Riau,19,19,192201,28
Riau,19,19,192215,28
Riau,19,19,192223,40
Riau,19,19,192231,44
Riau,19,20,201016,41
Riau,19,20,201024,38
Riau,19,20,201032,56
Riau,19,20,201046,33
Riau,19,20,201054,30
Riau,19,20,201062,73
Riau,19,20,201084,38
Riau,19,20,201092,21
Riau,19,20,201105,38
Riau,19,20,202012,67
Riau,19,20,202026,63
Riau,19,20,202034,64
Riau,19,20,202042,66
Riau,19,20,202056,70
Riau,19,20,202115,49
Riau,19,20,202226,135
Riau,19,21,211011,1
Riau,19,21,211025,1
Riau,19,21,211055,2
Riau,19,21,211063,1
Riau,19,21,211071,1
Riau,19,21,211122,2
Riau,19,21,211136,1
Riau,19,21,211144,2
Riau,19,21,211225,1
Riau,19,21,211233,1
Riau,19,21,211241,1
Riau,19,21,211255,1
Riau,19,21,211271,1
Riau,19,21,211293,3
Riau,19,21,211306,1
Riau,19,21,211336,1
Riau,19,21,211344,1
Riau,19,21,211374,2
Riau,19,21,212035,1
Riau,19,21,212043,3
Riau,19,21,212124,1
Riau,19,21,212146,1
Riau,19,21,212154,1
Riau,19,21,212162,1
Riau,19,22,221012,1
Riau,19,22,221026,1
Riau,19,22,221034,2
Riau,19,22,221056,1
Riau,19,22,221086,1
Riau,19,22,222022,4
Riau,19,22,222036,3
Riau,19,22,222044,5
Riau,19,22,222066,1
Riau,19,22,222074,3
Riau,19,22,222082,4
Riau,19,22,222096,2
Riau,19,23,231013,1
Riau,19,23,231035,1
Riau,19,23,231043,3
Riau,19,23,231051,1
Riau,19,23,231081,2
Riau,19,23,231102,1
Riau,19,23,231116,1
Riau,19,23,231205,1
Riau,19,23,231273,1
Riau,19,23,231281,1
Riau,19,23,231332,1
Riau,19,23,231346,2
Riau,19,23,231372,1
Riau,19,23,231384,2
Riau,19,23,232015,1
Riau,19,23,232061,2
Riau,19,23,232164,1
Riau,19,25,251112,1
Riau,19,25,251134,1
Riau,19,25,251186,1
Riau,19,25,252025,1
Riau,19,25,252033,2
Riau,19,25,252085,1
Riau,19,26,261016,4
Riau,19,26,261024,1
Riau,19,26,261062,1
Riau,19,26,261076,1
Riau,19,26,261084,2
Riau,19,26,261105,4
Riau,19,26,261121,1
Riau,19,27,271203,1
Riau,19,27,272021,1
Riau,19,27,272073,1
Riau,19,27,272081,1
Riau,19,27,272095,1
Riau,19,28,281026,1
Riau,19,28,282206,1
Riau,19,30,301016,1
Riau,19,30,302072,1
Riau,19,30,302086,1
Riau,19,30,302286,1
Riau,19,30,302345,2
Riau,19,31,311033,1
Riau,19,31,311041,2
Riau,19,31,311055,1
Riau,19,31,311071,1
Riau,19,31,311085,1
Riau,19,31,311106,1
Riau,19,31,311114,1
Riau,19,31,311122,1
Riau,19,31,311136,1
Riau,19,31,311144,1
Riau,19,31,311166,2
Riau,19,31,311174,1
Riau,19,31,311182,1
Riau,19,31,311241,1
Riau,19,31,311271,2
Riau,19,31,311285,1
Riau,19,31,311306,1
Riau,19,31,312013,1
Riau,19,32,321094,1
Riau,19,32,321115,1
Riau,19,32,322214,1
Riau,19,33,331013,1
Riau,19,33,331021,2
Riau,19,33,331035,1
Riau,19,33,331043,1
Riau,19,33,331051,1
Riau,19,33,331102,3
Riau,19,33,331124,2
Riau,19,33,331132,1
Riau,19,33,331154,1
Riau,19,33,331235,1
Riau,19,33,331316,2
Riau,19,33,331346,1
Riau,19,33,331376,1
Riau,19,33,331435,2
Riau,19,33,331481,1
Riau,19,33,331495,1
Riau,19,34,341014,2
Riau,19,34,341066,1
Riau,19,34,341111,1
Riau,19,34,341125,1
Riau,19,34,341155,1
Riau,19,34,342024,1
Riau,19,34,342032,1
Riau,19,34,342254,1
Riau,19,34,342381,1
Riau,19,34,342454,1
Riau,19,34,342462,1
Riau,19,35,351015,3
Riau,19,35,351023,3
Riau,19,35,351031,3
Riau,19,35,351053,1
Riau,19,35,351075,1
Riau,19,35,351083,5
Riau,19,35,351091,3
Riau,19,35,351126,2
Riau,19,35,352011,2
Riau,19,35,352025,1
Riau,19,35,352033,1
Riau,19,36,361062,2
Riau,19,36,361076,2
Riau,19,36,361092,3
Riau,19,36,361105,1
Riau,19,36,361121,1
Riau,19,36,361165,2
Riau,19,36,361181,1
Riau,19,36,362012,3
Riau,19,36,362026,1
Riau,19,36,362042,1
Riau,19,36,362064,3
Riau,19,36,362115,1
Riau,19,36,362161,1
Riau,19,36,362204,1
Riau,19,36,362212,1
Riau,19,36,362256,1
Riau,19,36,362286,1
Riau,19,37,371063,1
Riau,19,37,372035,1
Riau,19,37,372051,1
Riau,19,37,372073,1
Riau,19,38,381042,1
Riau,19,38,382014,1
Riau,19,38,382022,1
Riau,19,39,391013,1
Riau,19,39,391035,1
Riau,19,39,392015,1
Riau,19,39,392053,1
Riau,19,40,401024,1
Riau,19,40,401032,1
Riau,19,41,411085,1
Riau,19,41,411093,1
Riau,19,42,421056,1
Riau,19,42,421064,1
Riau,19,42,422163,2
Riau,19,42,422171,2
Riau,19,43,431013,1
Riau,19,43,431021,1
Riau,19,43,431065,1
Riau,19,43,431102,1
Riau,19,43,431132,1
Riau,19,43,431176,1
Riau,19,43,431184,2
Riau,19,43,431192,1
Riau,19,43,431205,2
Riau,19,43,431213,2
Riau,19,43,431221,2
Riau,19,43,431243,1
Riau,19,43,431265,2
Riau,19,43,431273,1
Riau,19,43,431295,1
Riau,19,43,432083,2
Riau,19,43,432172,1
Riau,19,44,441014,1
Riau,19,44,441082,1
Riau,19,44,441103,2
Riau,19,44,441111,1
Riau,19,44,442046,2
Riau,19,46,461032,1
Riau,19,46,461135,1
Riau,19,46,462131,1
Riau,19,46,462161,1
Riau,19,46,462286,2
Riau,19,46,462294,1
Riau,19,46,462331,1
Riau,19,46,462375,1
Riau,19,47,471025,1
Riau,19,47,471063,1
Riau,19,47,471106,1
Riau,19,47,471166,1
Riau,19,47,471174,1
Riau,19,47,471182,2
Riau,19,47,471255,1
Riau,19,47,471336,1
Riau,19,47,471366,1
Riau,19,47,471396,2
Riau,19,47,471403,2
Riau,19,47,471425,1
Riau,19,47,471433,1
Riau,19,47,471455,1
Riau,19,47,471493,2
Riau,19,47,472213,1
Riau,19,48,481012,1
Riau,19,48,481034,1
Riau,19,49,491013,2
Riau,19,49,491035,3
Riau,19,49,491065,1
Riau,19,49,491095,2
Riau,19,49,492015,1
Riau,19,49,492045,1
Riau,19,49,492053,1
Riau,19,50,501165,1
Riau,19,50,502294,1
Riau,19,51,511011,1
Riau,19,51,511033,1
Riau,19,51,511063,2
Riau,19,51,511071,1
Riau,19,51,511085,2
Riau,19,51,511093,1
Riau,19,51,511106,1
Riau,19,51,511152,1
Riau,19,51,511174,1
Riau,19,51,511241,1
Riau,19,51,511293,1
Riau,19,52,521131,1
Riau,19,52,522066,1
Riau,19,53,531132,1
Riau,19,54,541066,1
Riau,19,55,551023,1
Riau,19,55,551091,1
Riau,19,55,551215,1
Riau,19,55,552306,1
Riau,19,55,552314,1
Riau,19,55,552374,1
Riau,19,56,561032,1
Riau,19,56,561046,2
Riau,19,56,561084,2
Riau,19,56,561092,1
Riau,19,56,561232,1
Riau,19,56,561246,1
Riau,19,56,561262,2
Riau,19,56,561284,1
Riau,19,56,561292,1
Riau,19,56,561335,1
Riau,19,56,561416,1
Riau,19,56,561484,2
Riau,19,56,562012,3
Riau,19,56,562056,1
Riau,19,56,562064,1
Riau,19,56,562256,1
Riau,19,56,562353,1
Riau,19,57,571011,1
Riau,19,57,572073,2
Riau,19,58,581086,1
Riau,19,58,581153,1
Riau,19,60,602034,2
Riau,19,60,602042,3
Riau,19,60,602056,1
Riau,19,60,602064,1
Riau,19,63,631021,1
Riau,19,63,631081,1
Riau,19,63,631116,2
Riau,19,63,631146,2
Riau,19,63,632083,1
Riau,19,63,632156,1
Riau,19,63,632201,1
Riau,19,64,642016,1
Riau,19,64,642062,1
Riau,19,71,711322,1
Riau,19,71,712065,1
Riau,19,73,731051,1
Riau,19,73,731162,1
Riau,19,73,731184,2
Riau,19,73,731233,1
Riau,19,73,732083,1
Riau,19,73,732091,1
Riau,19,73,732104,1
Riau,19,73,732112,1
Riau,19,77,771285,1
Riau,19,77,772102,1
Riau,19,80,802212,1
Riau,19,80,802404,1
Riau,19,80,802456,1
Riau,19,82,822022,1
Riau,19,83,832126,1
Riau,19,85,852203,1
Riau,19,86,861016,1
Riau,19,86,862145,1
Riau,19,87,871314,1
Riau,19,87,872035,1
Riau,19,90,902086,1
Riau,19,91,911025,2
Riau,19,92,921026,1
Riau,19,92,921034,1
Riau,19,92,922014,1
Riau,19,93,931116,1
Riau,19,94,942076,1
Riau,19,96,961195,1
Riau,19,96,961202,1
Riau,19,96,961216,1
Jambi,21,21,211344,17
Jambi,21,21,211314,66
Jambi,21,21,211071,26
Jambi,21,23,231384,5
Jambi,21,21,211352,21
Jambi,21,21,211122,44
Jambi,21,21,211136,62
Jambi,21,21,211306,18
Jambi,21,21,211055,44
Jambi,21,21,211114,50
Jambi,21,21,211374,16
Jambi,21,21,211263,14
Jambi,21,21,211211,10
Jambi,21,21,211011,28
Jambi,21,21,211293,64
Jambi,21,21,211033,19
Jambi,21,21,211322,14
Jambi,21,21,211241,16
Jambi,21,21,211144,26
Jambi,21,21,211225,18
Jambi,21,23,231051,2
Jambi,21,17,171166,1
Jambi,21,17,171152,8
Jambi,21,43,431324,1
Jambi,21,21,211203,14
Jambi,21,27,271041,1
Jambi,21,35,351104,2
Jambi,21,23,231065,6
Jambi,21,21,211336,9
Jambi,21,21,211233,14
Jambi,21,18,181101,1
Jambi,21,51,511255,1
Jambi,21,21,211366,20
Jambi,21,86,861381,1
Jambi,21,31,311225,1
Jambi,21,43,431146,1
Jambi,21,19,191162,1
Jambi,21,35,351031,2
Jambi,21,21,211063,51
Jambi,21,21,211255,10
Jambi,21,23,231273,4
Jambi,21,18,181034,6
Jambi,21,35,351045,3
Jambi,21,23,231081,6
Jambi,21,49,491035,1
Jambi,21,21,211025,28
Jambi,21,17,171071,3
Jambi,21,18,181145,2
Jambi,21,23,231295,6
Jambi,21,21,211041,27
Jambi,21,15,151194,1
Jambi,21,23,231346,3
Jambi,21,42,421034,1
Jambi,21,17,171122,2
Jambi,21,15,151215,1
Jambi,21,24,241036,1
Jambi,21,43,431281,1
Jambi,21,47,471374,1
Jambi,21,21,211285,17
Jambi,21,21,211182,9
Jambi,21,23,231124,10
Jambi,21,21,211174,11
Jambi,21,21,211271,10
Jambi,21,27,271106,2
Jambi,21,19,191124,2
Jambi,21,21,211196,7
Jambi,21,23,231281,7
Jambi,21,18,181086,2
Jambi,21,26,261105,1
Jambi,21,33,331154,2
Jambi,21,23,231392,1
Jambi,21,21,211166,7
Jambi,21,44,441022,1
Jambi,21,17,171063,1
Jambi,21,26,261092,2
Jambi,21,43,431095,1
Jambi,21,26,261084,1
Jambi,21,23,231102,6
Jambi,21,23,231221,4
Jambi,21,23,231021,3
Jambi,21,35,351091,2
Jambi,21,19,191132,1
Jambi,21,31,311011,1
Jambi,21,42,421175,1
Jambi,21,17,171033,1
Jambi,21,21,211152,10
Jambi,21,17,171106,2
Jambi,21,15,151201,2
Jambi,21,18,181131,3
Jambi,21,34,341141,1
Jambi,21,80,801135,1
Jambi,21,20,201046,1
Jambi,21,35,351075,2
Jambi,21,23,231235,1
Jambi,21,18,181226,3
Jambi,21,23,231176,1
Jambi,21,56,561054,1
Jambi,21,47,471382,3
Jambi,21,23,231116,1
Jambi,21,26,261062,4
Jambi,21,36,361143,1
Jambi,21,18,181234,2
Jambi,21,17,171144,5
Jambi,21,73,731176,1
Jambi,21,23,231213,3
Jambi,21,26,261054,1
Jambi,21,23,231013,7
Jambi,21,34,341022,1
Jambi,21,47,471493,1
Jambi,21,23,231302,1
Jambi,21,47,471322,1
Jambi,21,47,471396,1
Jambi,21,33,331443,1
Jambi,21,39,391073,1
Jambi,21,15,151104,1
Jambi,21,16,161032,1
Jambi,21,23,231243,1
Jambi,21,35,351023,1
Jambi,21,18,181072,4
Jambi,21,33,331043,1
Jambi,21,73,731221,1
Jambi,21,15,151015,1
Jambi,21,73,731081,1
Jambi,21,33,331146,2
Jambi,21,23,231205,4
Jambi,21,47,471255,1
Jambi,21,15,151075,1
Jambi,21,31,311071,1
Jambi,21,26,261032,2
Jambi,21,18,181175,1
Jambi,21,36,361113,1
Jambi,21,23,231095,2
Jambi,21,17,171041,3
Jambi,21,44,441014,1
Jambi,21,33,331081,1
Jambi,21,44,441236,1
Jambi,21,25,251194,1
Jambi,21,19,191221,1
Jambi,21,53,531051,1
Jambi,21,23,231132,2
Jambi,21,90,901024,1
Jambi,21,43,431316,1
Jambi,21,33,331495,1
Jambi,21,33,331265,1
Jambi,21,31,311055,1
Jambi,21,18,181191,1
Jambi,21,33,331451,1
Jambi,21,18,181183,3
Jambi,21,46,461092,1
Jambi,21,33,331392,1
Jambi,21,43,431176,1
Jambi,21,27,271196,1
Jambi,21,15,151126,1
Jambi,21,33,331273,1
Jambi,21,33,331013,1
Jambi,21,56,561092,1
Jambi,21,47,471485,1
Jambi,21,18,181212,1
Jambi,21,35,351156,1
Jambi,21,31,311306,1
Jambi,21,18,181272,1
Jambi,21,33,331376,1
Jambi,21,47,471041,1
Jambi,21,47,471366,1
Jambi,21,17,171055,1
Jambi,21,31,311025,1
Jambi,21,23,231043,1
Jambi,21,15,151156,1
Jambi,21,23,231035,1
Jambi,21,43,431235,1
Jambi,21,17,171136,2
Jambi,21,33,331102,1
Jambi,21,56,561016,1
Jambi,21,17,171085,1
Jambi,21,23,231324,2
Jambi,21,34,341214,1
Jambi,21,18,181012,2
Jambi,21,14,141022,1
Jambi,21,23,231251,1
Jambi,21,32,321012,1
Jambi,21,36,361232,1
Jambi,21,33,331421,1
Jambi,21,18,181064,1
Jambi,21,43,431205,1
Jambi,21,47,471411,1
Jambi,21,31,311196,1
Jambi,21,56,561365,1
Jambi,21,73,731013,1
Jambi,21,23,231162,2
Jambi,21,39,391095,1
Jambi,21,31,311093,1
Jambi,21,33,331316,1
Jambi,21,13,131021,1
Jambi,21,15,151231,2
Jambi,21,75,751312,1
Jambi,21,18,181153,1
Jambi,21,27,271025,1
Jambi,21,51,511114,1
Jambi,21,23,231146,1
Jambi,21,56,561373,1
Jambi,21,12,121115,1
Jambi,21,15,151045,1
Jambi,21,25,251164,1
Jambi,21,31,311241,1
Jambi,21,55,551186,1
Jambi,21,96,961105,1
Jambi,21,17,171196,1
Jambi,21,31,311166,1
Jambi,21,18,181094,1
Jambi,21,35,352025,3
Jambi,21,21,212132,16
Jambi,21,21,212043,134
Jambi,21,21,212065,60
Jambi,21,21,212213,32
Jambi,21,21,212095,35
Jambi,21,21,212154,45
Jambi,21,17,172102,1
Jambi,21,21,212021,22
Jambi,21,21,212192,19
Jambi,21,21,212116,20
Jambi,21,21,212013,28
Jambi,21,21,212081,90
Jambi,21,21,212073,44
Jambi,21,43,432061,2
Jambi,21,25,252166,2
Jambi,21,21,212102,19
Jambi,21,17,172221,1
Jambi,21,23,232045,2
Jambi,21,21,212035,28
Jambi,21,21,212221,17
Jambi,21,17,172302,3
Jambi,21,21,212146,20
Jambi,21,46,462094,1
Jambi,21,21,212051,43
Jambi,21,21,212162,26
Jambi,21,23,232053,4
Jambi,21,21,212184,15
Jambi,21,21,212124,13
Jambi,21,23,232031,4
Jambi,21,35,352011,1
Jambi,21,23,232186,3
Jambi,21,23,232164,6
Jambi,21,17,172146,7
Jambi,21,73,732142,1
Jambi,21,34,342535,1
Jambi,21,21,212205,11
Jambi,21,18,182133,2
Jambi,21,60,602094,1
Jambi,21,17,172295,3
Jambi,21,17,172265,14
Jambi,21,31,312013,2
Jambi,21,55,552352,1
Jambi,21,17,172176,1
Jambi,21,36,362153,1
Jambi,21,24,242046,1
Jambi,21,17,172243,3
Jambi,21,36,362026,1
Jambi,21,17,172116,2
Jambi,21,17,172051,1
Jambi,21,19,192023,2
Jambi,21,31,312162,1
Jambi,21,19,192215,1
Jambi,21,49,492061,2
Jambi,21,55,552114,1
Jambi,21,47,472205,1
Jambi,21,17,172154,7
Jambi,21,64,642054,1
Jambi,21,17,172184,3
Jambi,21,23,232061,2
Jambi,21,36,362256,1
Jambi,21,17,172073,2
Jambi,21,21,212176,9
Jambi,21,18,182074,2
Jambi,21,87,872021,1
Jambi,21,23,232023,7
Jambi,21,36,362056,2
Jambi,21,86,862286,1
Jambi,21,23,232015,4
Jambi,21,17,172162,2
Jambi,21,87,872095,1
Jambi,21,17,172124,1
Jambi,21,18,182163,1
Jambi,21,17,172281,3
Jambi,21,34,342113,1
Jambi,21,15,152093,2
Jambi,21,44,442062,1
Jambi,21,61,612035,1
Jambi,21,31,312081,2
Jambi,21,31,312051,1
Jambi,21,34,342202,1
Jambi,21,18,182155,1
Jambi,21,31,312154,1
Jambi,21,15,152011,2
Jambi,21,47,472176,1
Jambi,21,46,462226,1
Jambi,21,36,362264,1
Jambi,21,27,272051,1
Jambi,21,37,372081,1
Jambi,21,39,392031,1
Jambi,21,31,312302,1
Jambi,21,15,152041,1
Jambi,21,27,272124,1
Jambi,21,50,502345,1
Jambi,21,55,552071,1
Jambi,21,56,562042,1
Jambi,21,17,172065,1
Jambi,21,86,862256,1
Jambi,21,14,142216,1
Jambi,21,18,182066,1
Jambi,21,36,362042,1
Jambi,21,31,312116,1
Jambi,21,30,302101,1
Jambi,21,22,222036,1
Jambi,21,19,192015,3
Jambi,21,25,252063,2
Jambi,21,19,192112,1
Jambi,21,18,182111,2
Jambi,21,32,322082,1
Jambi,21,31,312043,1
Jambi,21,52,522133,1
Jambi,21,31,312251,1
Jambi,21,41,412081,1
Jambi,21,17,172021,1
Jambi,21,36,362226,1
Jambi,21,66,662056,1
Jambi,21,63,632172,1
Jambi,21,31,312184,1
Jambi,21,61,612051,2
Jambi,21,50,502331,1
Jambi,21,34,342062,1
Jambi,21,18,182141,1
Jambi,21,42,422171,1
Jambi,21,14,142121,1
Jambi,21,22,222044,1
Jambi,21,18,182022,2
Jambi,21,56,562056,1
Jambi,21,34,342092,1
Jambi,21,44,442076,1
Jambi,21,42,422385,1
Jambi,21,17,172251,1
Jambi,21,25,251201,1
Jambi,21,60,602042,1
Jambi,21,17,172273,8
Jambi,21,16,162064,1
Jambi,21,46,462115,1
Jambi,21,23,232104,1
Jambi,21,42,422414,1
Jambi,21,93,931154,1
Jambi,21,50,502426,1
Jambi,21,20,202026,1
Jambi,21,25,251031,1
Jambi,21,24,241103,1
Jambi,21,49,491124,1
Jambi,21,60,602064,1
Jambi,21,25,252093,1
Jambi,21,40,402072,1
Jambi,21,16,162101,1
Jambi,21,19,192201,1
Jambi,21,19,192031,1
Jambi,21,18,181264,1
Jambi,21,17,172316,1
Jambi,21,17,171174,1
Jambi,21,18,181123,1
Jambi,21,25,251075,1
Jambi,21,60,602034,1
Kepulauan Riau,22,11,111011,2
Kepulauan Riau,22,11,111166,1
Kepulauan Riau,22,11,111255,1
Kepulauan Riau,22,11,111403,1
Kepulauan Riau,22,11,112162,1
Kepulauan Riau,22,13,132023,1
Kepulauan Riau,22,14,141022,1
Kepulauan Riau,22,14,141036,2
Kepulauan Riau,22,14,141103,1
Kepulauan Riau,22,14,142105,1
Kepulauan Riau,22,14,142143,1
Kepulauan Riau,22,14,142173,1
Kepulauan Riau,22,14,142195,1
Kepulauan Riau,22,15,151023,1
Kepulauan Riau,22,15,151053,1
Kepulauan Riau,22,15,151061,3
Kepulauan Riau,22,15,151075,2
Kepulauan Riau,22,15,151083,1
Kepulauan Riau,22,15,151091,1
Kepulauan Riau,22,15,151104,1
Kepulauan Riau,22,15,151126,1
Kepulauan Riau,22,15,151194,1
Kepulauan Riau,22,15,152011,1
Kepulauan Riau,22,15,152033,1
Kepulauan Riau,22,15,152041,2
Kepulauan Riau,22,15,152071,3
Kepulauan Riau,22,15,152085,1
Kepulauan Riau,22,15,152093,1
Kepulauan Riau,22,15,152122,1
Kepulauan Riau,22,15,152144,1
Kepulauan Riau,22,15,152203,1
Kepulauan Riau,22,15,152225,1
